log_name,drift_or_noise_id,drift_attribute,drift_sub_attribute,value
log_11_1687181931.xes,drift_1,change_info_1,change_start,25:31.4
log_11_1687181931.xes,drift_1,change_info_1,change_end,25:31.4
log_12_1687181931.xes,drift_1,log_id,1,log_12_1687181931.xes
log_12_1687181931.xes,drift_1,drift_id,1,1
log_12_1687181931.xes,drift_1,process_perspective,1,control-flow
log_12_1687181931.xes,drift_1,drift_type,1,gradual
log_12_1687181931.xes,drift_1,process_trees_1,0,"->( 'a', X( X( 'b', 'd' ), ->( 'c', 'e' ) ) )"
log_12_1687181931.xes,drift_1,process_trees_2,1,"->( 'a', X( X( 'b', 'd' ), ->( 'c', *tau* ) ) )"
log_12_1687181931.xes,drift_1,change_info_1,change_type,gradual
log_12_1687181931.xes,drift_1,change_info_1,change_trace_index,"[969, 1263]"
log_12_1687181931.xes,drift_1,change_info_1,process_tree_before,"->( 'a', X( X( 'b', 'd' ), ->( 'c', 'e' ) ) )"
log_12_1687181931.xes,drift_1,change_info_1,process_tree_after,"->( 'a', X( X( 'b', 'd' ), ->( 'c', *tau* ) ) )"
log_12_1687181931.xes,drift_1,change_info_1,activities_deleted,[e]
log_12_1687181931.xes,drift_1,change_info_1,activities_added,[]
log_12_1687181931.xes,drift_1,change_info_1,activities_moved,[]
log_12_1687181931.xes,drift_1,change_info_1,change_start,43:31.2
log_12_1687181931.xes,drift_1,change_info_1,change_end,51:15.0
log_13_1687181932.xes,drift_1,log_id,1,log_13_1687181932.xes
log_13_1687181932.xes,drift_1,drift_id,1,1
log_13_1687181932.xes,drift_1,process_perspective,1,control-flow
log_13_1687181932.xes,drift_1,drift_type,1,recurring
log_13_1687181932.xes,drift_1,process_trees_1,0,"->( ->( ->( 'a', ->( 'd', 'e' ) ), 'c' ), 'b' )"
log_13_1687181932.xes,drift_1,process_trees_2,1,"->( ->( ->( 'a', ->( 'd', 'e' ) ), 'c' ), 'b', 'Random activity 1' )"
log_13_1687181932.xes,drift_1,process_trees_3,2,"->( ->( ->( 'a', ->( 'd', 'e' ) ), 'c' ), 'b' )"
log_13_1687181932.xes,drift_1,process_trees_4,3,"->( ->( ->( 'a', ->( 'd', 'e' ) ), 'c' ), 'b', 'Random activity 1' )"
log_13_1687181932.xes,drift_1,change_info_1,change_type,gradual
log_13_1687181932.xes,drift_1,change_info_1,change_trace_index,"[627, 835]"
log_13_1687181932.xes,drift_1,change_info_1,process_tree_before,"->( ->( ->( 'a', ->( 'd', 'e' ) ), 'c' ), 'b' )"
log_13_1687181932.xes,drift_1,change_info_1,process_tree_after,"->( ->( ->( 'a', ->( 'd', 'e' ) ), 'c' ), 'b', 'Random activity 1' )"
log_13_1687181932.xes,drift_1,change_info_1,activities_deleted,[]
log_13_1687181932.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_13_1687181932.xes,drift_1,change_info_1,activities_moved,[]
log_13_1687181932.xes,drift_1,change_info_1,change_start,04:51.1
log_13_1687181932.xes,drift_1,change_info_1,change_end,49:09.9
log_13_1687181932.xes,drift_1,change_info_2,change_type,sudden
log_13_1687181932.xes,drift_1,change_info_2,change_trace_index,[1407]
log_13_1687181932.xes,drift_1,change_info_2,process_tree_before,"->( ->( ->( 'a', ->( 'd', 'e' ) ), 'c' ), 'b', 'Random activity 1' )"
log_13_1687181932.xes,drift_1,change_info_2,process_tree_after,"->( ->( ->( 'a', ->( 'd', 'e' ) ), 'c' ), 'b' )"
log_13_1687181932.xes,drift_1,change_info_2,activities_deleted,[Random activity 1]
log_13_1687181932.xes,drift_1,change_info_2,activities_added,[]
log_13_1687181932.xes,drift_1,change_info_2,activities_moved,[]
log_13_1687181932.xes,drift_1,change_info_2,change_start,50:51.0
log_13_1687181932.xes,drift_1,change_info_2,change_end,50:51.0
log_13_1687181932.xes,drift_1,change_info_3,change_type,gradual
log_13_1687181932.xes,drift_1,change_info_3,change_trace_index,"[2856, 3239]"
log_13_1687181932.xes,drift_1,change_info_3,process_tree_before,"->( ->( ->( 'a', ->( 'd', 'e' ) ), 'c' ), 'b' )"
log_13_1687181932.xes,drift_1,change_info_3,process_tree_after,"->( ->( ->( 'a', ->( 'd', 'e' ) ), 'c' ), 'b', 'Random activity 1' )"
log_13_1687181932.xes,drift_1,change_info_3,activities_deleted,[]
log_13_1687181932.xes,drift_1,change_info_3,activities_added,[Random activity 1]
log_13_1687181932.xes,drift_1,change_info_3,activities_moved,[]
log_13_1687181932.xes,drift_1,change_info_3,change_start,31:21.9
log_13_1687181932.xes,drift_1,change_info_3,change_end,58:19.5
log_14_1687181933.xes,drift_1,log_id,1,log_14_1687181933.xes
log_14_1687181933.xes,drift_1,drift_id,1,1
log_14_1687181933.xes,drift_1,process_perspective,1,control-flow
log_14_1687181933.xes,drift_1,drift_type,1,sudden
log_14_1687181933.xes,drift_1,process_trees_1,0,"->( 'a', +( 'b', ->( 'c', ->( 'd', 'e' ) ) ) )"
log_14_1687181933.xes,drift_1,process_trees_2,1,"->( 'a', +( *tau*, ->( 'c', ->( 'd', 'e' ) ) ) )"
log_14_1687181933.xes,drift_1,change_info_1,change_type,sudden
log_14_1687181933.xes,drift_1,change_info_1,change_trace_index,[1179]
log_14_1687181933.xes,drift_1,change_info_1,process_tree_before,"->( 'a', +( 'b', ->( 'c', ->( 'd', 'e' ) ) ) )"
log_14_1687181933.xes,drift_1,change_info_1,process_tree_after,"->( 'a', +( *tau*, ->( 'c', ->( 'd', 'e' ) ) ) )"
log_14_1687181933.xes,drift_1,change_info_1,activities_deleted,[b]
log_14_1687181933.xes,drift_1,change_info_1,activities_added,[]
log_14_1687181933.xes,drift_1,change_info_1,activities_moved,[]
log_14_1687181933.xes,drift_1,change_info_1,change_start,40:07.5
log_14_1687181933.xes,drift_1,change_info_1,change_end,40:07.5
log_15_1687181933.xes,drift_1,log_id,1,log_15_1687181933.xes
log_15_1687181933.xes,drift_1,drift_id,1,1
log_15_1687181933.xes,drift_1,process_perspective,1,control-flow
log_15_1687181933.xes,drift_1,drift_type,1,gradual
log_15_1687181933.xes,drift_1,process_trees_1,0,"->( ->( ->( 'a', 'e' ), 'c' ), ->( 'b', ->( 'd', 'f' ) ) )"
log_15_1687181933.xes,drift_1,process_trees_2,1,"->( ->( ->( 'a', 'e' ), *tau* ), ->( 'b', ->( 'd', *tau* ) ) )"
log_15_1687181933.xes,drift_1,change_info_1,change_type,gradual
log_15_1687181933.xes,drift_1,change_info_1,change_trace_index,"[957, 1345]"
log_15_1687181933.xes,drift_1,change_info_1,process_tree_before,"->( ->( ->( 'a', 'e' ), 'c' ), ->( 'b', ->( 'd', 'f' ) ) )"
log_15_1687181933.xes,drift_1,change_info_1,process_tree_after,"->( ->( ->( 'a', 'e' ), *tau* ), ->( 'b', ->( 'd', *tau* ) ) )"
log_15_1687181933.xes,drift_1,change_info_1,activities_deleted,"[c, f]"
log_15_1687181933.xes,drift_1,change_info_1,activities_added,[]
log_15_1687181933.xes,drift_1,change_info_1,activities_moved,[]
log_15_1687181933.xes,drift_1,change_info_1,change_start,30:20.4
log_15_1687181933.xes,drift_1,change_info_1,change_end,09:11.9
log_16_1687181934.xes,drift_1,log_id,1,log_16_1687181934.xes
log_16_1687181934.xes,drift_1,drift_id,1,1
log_16_1687181934.xes,drift_1,process_perspective,1,control-flow
log_16_1687181934.xes,drift_1,drift_type,1,recurring
log_16_1687181934.xes,drift_1,process_trees_1,0,"X( X( ->( *( X( 'a', +( 'i', 'm' ) ), X( 'd', 'k' ) ), ->( 'e', X( 'g', 'h' ) ) ), 'c' ), X( X( ->( *( 'b', 'n' ), ->( 'o', 'p' ) ), 'j' ), X( 'f', 'l' ) ) )"
log_16_1687181934.xes,drift_1,process_trees_2,1,"X( X( ->( *tau*, ->( 'e', X( 'g', 'h', *( X( 'a', +( 'i', 'm' ) ), X( 'd', 'k' ) ) ) ) ), 'c' ), X( X( ->( *( 'b', 'n' ), ->( 'o', 'p' ) ), 'j' ), X( 'f', 'l' ) ) )"
log_16_1687181934.xes,drift_1,process_trees_3,2,"X( X( ->( *( X( 'a', +( 'i', 'm' ) ), X( 'd', 'k' ) ), ->( 'e', X( 'g', 'h' ) ) ), 'c' ), X( X( ->( *( 'b', 'n' ), ->( 'o', 'p' ) ), 'j' ), X( 'f', 'l' ) ) )"
log_16_1687181934.xes,drift_1,process_trees_4,3,"X( X( ->( *tau*, ->( 'e', X( 'g', 'h', *( X( 'a', +( 'i', 'm' ) ), X( 'd', 'k' ) ) ) ) ), 'c' ), X( X( ->( *( 'b', 'n' ), ->( 'o', 'p' ) ), 'j' ), X( 'f', 'l' ) ) )"
log_16_1687181934.xes,drift_1,change_info_1,change_type,sudden
log_16_1687181934.xes,drift_1,change_info_1,change_trace_index,[1218]
log_16_1687181934.xes,drift_1,change_info_1,process_tree_before,"X( X( ->( *( X( 'a', +( 'i', 'm' ) ), X( 'd', 'k' ) ), ->( 'e', X( 'g', 'h' ) ) ), 'c' ), X( X( ->( *( 'b', 'n' ), ->( 'o', 'p' ) ), 'j' ), X( 'f', 'l' ) ) )"
log_16_1687181934.xes,drift_1,change_info_1,process_tree_after,"X( X( ->( *tau*, ->( 'e', X( 'g', 'h', *( X( 'a', +( 'i', 'm' ) ), X( 'd', 'k' ) ) ) ) ), 'c' ), X( X( ->( *( 'b', 'n' ), ->( 'o', 'p' ) ), 'j' ), X( 'f', 'l' ) ) )"
log_16_1687181934.xes,drift_1,change_info_1,activities_deleted,[]
log_16_1687181934.xes,drift_1,change_info_1,activities_added,[]
log_16_1687181934.xes,drift_1,change_info_1,activities_moved,"[a, d, k, i, m]"
log_16_1687181934.xes,drift_1,change_info_1,change_start,46:16.6
log_16_1687181934.xes,drift_1,change_info_1,change_end,46:16.6
log_16_1687181934.xes,drift_1,change_info_2,change_type,sudden
log_16_1687181934.xes,drift_1,change_info_2,change_trace_index,[1793]
log_16_1687181934.xes,drift_1,change_info_2,process_tree_before,"X( X( ->( *tau*, ->( 'e', X( 'g', 'h', *( X( 'a', +( 'i', 'm' ) ), X( 'd', 'k' ) ) ) ) ), 'c' ), X( X( ->( *( 'b', 'n' ), ->( 'o', 'p' ) ), 'j' ), X( 'f', 'l' ) ) )"
log_16_1687181934.xes,drift_1,change_info_2,process_tree_after,"X( X( ->( *( X( 'a', +( 'i', 'm' ) ), X( 'd', 'k' ) ), ->( 'e', X( 'g', 'h' ) ) ), 'c' ), X( X( ->( *( 'b', 'n' ), ->( 'o', 'p' ) ), 'j' ), X( 'f', 'l' ) ) )"
log_16_1687181934.xes,drift_1,change_info_2,activities_deleted,[]
log_16_1687181934.xes,drift_1,change_info_2,activities_added,[]
log_16_1687181934.xes,drift_1,change_info_2,activities_moved,"[a, d, k, i, m]"
log_16_1687181934.xes,drift_1,change_info_2,change_start,41:22.5
log_16_1687181934.xes,drift_1,change_info_2,change_end,41:22.5
log_16_1687181934.xes,drift_1,change_info_3,change_type,sudden
log_16_1687181934.xes,drift_1,change_info_3,change_trace_index,[2771]
log_16_1687181934.xes,drift_1,change_info_3,process_tree_before,"X( X( ->( *( X( 'a', +( 'i', 'm' ) ), X( 'd', 'k' ) ), ->( 'e', X( 'g', 'h' ) ) ), 'c' ), X( X( ->( *( 'b', 'n' ), ->( 'o', 'p' ) ), 'j' ), X( 'f', 'l' ) ) )"
log_16_1687181934.xes,drift_1,change_info_3,process_tree_after,"X( X( ->( *tau*, ->( 'e', X( 'g', 'h', *( X( 'a', +( 'i', 'm' ) ), X( 'd', 'k' ) ) ) ) ), 'c' ), X( X( ->( *( 'b', 'n' ), ->( 'o', 'p' ) ), 'j' ), X( 'f', 'l' ) ) )"
log_16_1687181934.xes,drift_1,change_info_3,activities_deleted,[]
log_16_1687181934.xes,drift_1,change_info_3,activities_added,[]
log_16_1687181934.xes,drift_1,change_info_3,activities_moved,"[a, d, k, i, m]"
log_16_1687181934.xes,drift_1,change_info_3,change_start,28:28.4
log_16_1687181934.xes,drift_1,change_info_3,change_end,28:28.4
log_17_1687181934.xes,drift_1,log_id,1,log_17_1687181934.xes
log_17_1687181934.xes,drift_1,drift_id,1,1
log_17_1687181934.xes,drift_1,process_perspective,1,control-flow
log_17_1687181934.xes,drift_1,drift_type,1,recurring
log_17_1687181934.xes,drift_1,process_trees_1,0,"+( ->( 'a', X( 'g', 'i' ) ), +( ->( ->( 'b', 'e' ), +( +( ->( 'd', 'l' ), ->( *( 'h', 'j' ), 'k' ) ), 'f' ) ), 'c' ) )"
log_17_1687181934.xes,drift_1,process_trees_2,1,"+( ->( 'a', X( 'g', 'i' ) ), +( ->( ->( 'b', 'e' ), +( +( ->( 'd', 'l' ), ->( *( 'h', 'j' ), 'k' ) ), 'f' ) ), 'c' ), 'Random activity 1' )"
log_17_1687181934.xes,drift_1,process_trees_3,2,"+( ->( 'a', X( 'g', 'i' ) ), +( ->( ->( 'b', 'e' ), +( +( ->( 'd', 'l' ), ->( *( 'h', 'j' ), 'k' ) ), 'f' ) ), 'c' ) )"
log_17_1687181934.xes,drift_1,process_trees_4,3,"+( ->( 'a', X( 'g', 'i' ) ), +( ->( ->( 'b', 'e' ), +( +( ->( 'd', 'l' ), ->( *( 'h', 'j' ), 'k' ) ), 'f' ) ), 'c' ), 'Random activity 1' )"
log_17_1687181934.xes,drift_1,change_info_1,change_type,gradual
log_17_1687181934.xes,drift_1,change_info_1,change_trace_index,"[975, 1309]"
log_17_1687181934.xes,drift_1,change_info_1,process_tree_before,"+( ->( 'a', X( 'g', 'i' ) ), +( ->( ->( 'b', 'e' ), +( +( ->( 'd', 'l' ), ->( *( 'h', 'j' ), 'k' ) ), 'f' ) ), 'c' ) )"
log_17_1687181934.xes,drift_1,change_info_1,process_tree_after,"+( ->( 'a', X( 'g', 'i' ) ), +( ->( ->( 'b', 'e' ), +( +( ->( 'd', 'l' ), ->( *( 'h', 'j' ), 'k' ) ), 'f' ) ), 'c' ), 'Random activity 1' )"
log_17_1687181934.xes,drift_1,change_info_1,activities_deleted,[]
log_17_1687181934.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_17_1687181934.xes,drift_1,change_info_1,activities_moved,[]
log_17_1687181934.xes,drift_1,change_info_1,change_start,20:42.4
log_17_1687181934.xes,drift_1,change_info_1,change_end,25:38.7
log_17_1687181934.xes,drift_1,change_info_2,change_type,gradual
log_17_1687181934.xes,drift_1,change_info_2,change_trace_index,"[2437, 2652]"
log_17_1687181934.xes,drift_1,change_info_2,process_tree_before,"+( ->( 'a', X( 'g', 'i' ) ), +( ->( ->( 'b', 'e' ), +( +( ->( 'd', 'l' ), ->( *( 'h', 'j' ), 'k' ) ), 'f' ) ), 'c' ), 'Random activity 1' )"
log_17_1687181934.xes,drift_1,change_info_2,process_tree_after,"+( ->( 'a', X( 'g', 'i' ) ), +( ->( ->( 'b', 'e' ), +( +( ->( 'd', 'l' ), ->( *( 'h', 'j' ), 'k' ) ), 'f' ) ), 'c' ) )"
log_17_1687181934.xes,drift_1,change_info_2,activities_deleted,[Random activity 1]
log_17_1687181934.xes,drift_1,change_info_2,activities_added,[]
log_17_1687181934.xes,drift_1,change_info_2,activities_moved,[]
log_17_1687181934.xes,drift_1,change_info_2,change_start,51:18.6
log_17_1687181934.xes,drift_1,change_info_2,change_end,10:09.5
log_17_1687181934.xes,drift_1,change_info_3,change_type,sudden
log_17_1687181934.xes,drift_1,change_info_3,change_trace_index,[3899]
log_17_1687181934.xes,drift_1,change_info_3,process_tree_before,"+( ->( 'a', X( 'g', 'i' ) ), +( ->( ->( 'b', 'e' ), +( +( ->( 'd', 'l' ), ->( *( 'h', 'j' ), 'k' ) ), 'f' ) ), 'c' ) )"
log_17_1687181934.xes,drift_1,change_info_3,process_tree_after,"+( ->( 'a', X( 'g', 'i' ) ), +( ->( ->( 'b', 'e' ), +( +( ->( 'd', 'l' ), ->( *( 'h', 'j' ), 'k' ) ), 'f' ) ), 'c' ), 'Random activity 1' )"
log_17_1687181934.xes,drift_1,change_info_3,activities_deleted,[]
log_17_1687181934.xes,drift_1,change_info_3,activities_added,[Random activity 1]
log_17_1687181934.xes,drift_1,change_info_3,activities_moved,[]
log_17_1687181934.xes,drift_1,change_info_3,change_start,02:27.0
log_17_1687181934.xes,drift_1,change_info_3,change_end,02:27.0
log_18_1687181937.xes,drift_1,log_id,1,log_18_1687181937.xes
log_18_1687181937.xes,drift_1,drift_id,1,1
log_18_1687181937.xes,drift_1,process_perspective,1,control-flow
log_18_1687181937.xes,drift_1,drift_type,1,gradual
log_18_1687181937.xes,drift_1,process_trees_1,0,"X( +( ->( ->( *( 'a', 'p' ), 'q' ), ->( *( +( 'd', 'g' ), 'e' ), ->( *( 'f', 'm' ), +( 'n', 'o' ) ) ) ), ->( *( 'c', 'h' ), ->( *( 'i', 'j' ), X( 'k', 'l' ) ) ) ), 'b' )"
log_18_1687181937.xes,drift_1,process_trees_2,1,"X( +( ->( *( *( 'a', 'p' ), 'q' ), ->( *( +( 'd', *tau* ), 'e' ), ->( *( 'f', 'm' ), +( 'n', 'o', 'Random activity 2' ) ) ) ), ->( *( 'c', 'h' ), ->( *( 'i', 'j', 'Random activity 1' ), X( 'k', 'l' ) ) ) ), 'b' )"
log_18_1687181937.xes,drift_1,change_info_1,change_type,gradual
log_18_1687181937.xes,drift_1,change_info_1,change_trace_index,"[1013, 1325]"
log_18_1687181937.xes,drift_1,change_info_1,process_tree_before,"X( +( ->( ->( *( 'a', 'p' ), 'q' ), ->( *( +( 'd', 'g' ), 'e' ), ->( *( 'f', 'm' ), +( 'n', 'o' ) ) ) ), ->( *( 'c', 'h' ), ->( *( 'i', 'j' ), X( 'k', 'l' ) ) ) ), 'b' )"
log_18_1687181937.xes,drift_1,change_info_1,process_tree_after,"X( +( ->( *( *( 'a', 'p' ), 'q' ), ->( *( +( 'd', *tau* ), 'e' ), ->( *( 'f', 'm' ), +( 'n', 'o', 'Random activity 2' ) ) ) ), ->( *( 'c', 'h' ), ->( *( 'i', 'j', 'Random activity 1' ), X( 'k', 'l' ) ) ) ), 'b' )"
log_18_1687181937.xes,drift_1,change_info_1,activities_deleted,[g]
log_18_1687181937.xes,drift_1,change_info_1,activities_added,"[Random activity 1, Random activity 2]"
log_18_1687181937.xes,drift_1,change_info_1,activities_moved,"[q, a, p]"
log_18_1687181937.xes,drift_1,change_info_1,change_start,14:16.0
log_18_1687181937.xes,drift_1,change_info_1,change_end,45:10.7
log_19_1687181938.xes,drift_1,log_id,1,log_19_1687181938.xes
log_19_1687181938.xes,drift_1,drift_id,1,1
log_19_1687181938.xes,drift_1,process_perspective,1,control-flow
log_19_1687181938.xes,drift_1,drift_type,1,sudden
log_19_1687181938.xes,drift_1,process_trees_1,0,"X( 'a', ->( *( 'b', X( 'c', ->( *( +( 'e', 'j' ), X( 'f', +( 'h', ->( 'p', 'q' ) ) ) ), ->( ->( *( 'g', 'l' ), 'm' ), ->( *( 'i', 'n' ), 'o' ) ) ) ) ), +( 'd', 'k' ) ) )"
log_19_1687181938.xes,drift_1,process_trees_2,1,"X( 'a', ->( *( 'b', X( 'c', ->( *( +( 'e', 'j' ), X( 'f', +( 'h', ->( 'p', 'q' ) ), ->( *( 'i', 'n', 'Random activity 1' ), 'o' ) ) ), ->( ->( *( 'g', 'l' ), 'm' ), *tau* ) ) ) ), +( 'd', 'k' ) ) )"
log_19_1687181938.xes,drift_1,change_info_1,change_type,sudden
log_19_1687181938.xes,drift_1,change_info_1,change_trace_index,[771]
log_19_1687181938.xes,drift_1,change_info_1,process_tree_before,"X( 'a', ->( *( 'b', X( 'c', ->( *( +( 'e', 'j' ), X( 'f', +( 'h', ->( 'p', 'q' ) ) ) ), ->( ->( *( 'g', 'l' ), 'm' ), ->( *( 'i', 'n' ), 'o' ) ) ) ) ), +( 'd', 'k' ) ) )"
log_19_1687181938.xes,drift_1,change_info_1,process_tree_after,"X( 'a', ->( *( 'b', X( 'c', ->( *( +( 'e', 'j' ), X( 'f', +( 'h', ->( 'p', 'q' ) ), ->( *( 'i', 'n', 'Random activity 1' ), 'o' ) ) ), ->( ->( *( 'g', 'l' ), 'm' ), *tau* ) ) ) ), +( 'd', 'k' ) ) )"
log_19_1687181938.xes,drift_1,change_info_1,activities_deleted,[]
log_19_1687181938.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_19_1687181938.xes,drift_1,change_info_1,activities_moved,"[o, i, n]"
log_19_1687181938.xes,drift_1,change_info_1,change_start,31:38.0
log_19_1687181938.xes,drift_1,change_info_1,change_end,31:38.0
log_20_1687181939.xes,drift_1,log_id,1,log_20_1687181939.xes
log_20_1687181939.xes,drift_1,drift_id,1,1
log_20_1687181939.xes,drift_1,process_perspective,1,control-flow
log_20_1687181939.xes,drift_1,drift_type,1,incremental
log_20_1687181939.xes,drift_1,process_trees_1,0,"->( 'a', ->( ->( 'b', 'f' ), +( 'c', ->( 'd', X( 'e', 'g' ) ) ) ) )"
log_20_1687181939.xes,drift_1,process_trees_2,1,"->( 'a', ->( ->( 'b', 'f' ), +( 'c', ->( 'd', X( *tau*, 'g' ) ) ) ) )"
log_20_1687181939.xes,drift_1,process_trees_3,2,"->( 'a', ->( ->( 'b', 'f' ), +( 'c', ->( 'd', X( *tau*, 'g' ) ), 'Random activity 1' ) ) )"
log_20_1687181939.xes,drift_1,process_trees_4,3,"->( 'a', ->( ->( *tau*, 'f' ), +( 'c', ->( 'd', X( *tau*, 'g' ) ), 'Random activity 1' ) ) )"
log_20_1687181939.xes,drift_1,change_info_1,change_type,sudden
log_20_1687181939.xes,drift_1,change_info_1,change_trace_index,[1383]
log_20_1687181939.xes,drift_1,change_info_1,process_tree_before,"->( 'a', ->( ->( 'b', 'f' ), +( 'c', ->( 'd', X( 'e', 'g' ) ) ) ) )"
log_20_1687181939.xes,drift_1,change_info_1,process_tree_after,"->( 'a', ->( ->( 'b', 'f' ), +( 'c', ->( 'd', X( *tau*, 'g' ) ) ) ) )"
log_20_1687181939.xes,drift_1,change_info_1,activities_deleted,[e]
log_20_1687181939.xes,drift_1,change_info_1,activities_added,[]
log_20_1687181939.xes,drift_1,change_info_1,activities_moved,[]
log_20_1687181939.xes,drift_1,change_info_1,change_start,22:13.2
log_20_1687181939.xes,drift_1,change_info_1,change_end,22:13.2
log_20_1687181939.xes,drift_1,change_info_2,change_type,sudden
log_20_1687181939.xes,drift_1,change_info_2,change_trace_index,[2319]
log_20_1687181939.xes,drift_1,change_info_2,process_tree_before,"->( 'a', ->( ->( 'b', 'f' ), +( 'c', ->( 'd', X( *tau*, 'g' ) ) ) ) )"
log_20_1687181939.xes,drift_1,change_info_2,process_tree_after,"->( 'a', ->( ->( 'b', 'f' ), +( 'c', ->( 'd', X( *tau*, 'g' ) ), 'Random activity 1' ) ) )"
log_20_1687181939.xes,drift_1,change_info_2,activities_deleted,[]
log_20_1687181939.xes,drift_1,change_info_2,activities_added,[Random activity 1]
log_20_1687181939.xes,drift_1,change_info_2,activities_moved,[]
log_20_1687181939.xes,drift_1,change_info_2,change_start,36:23.6
log_20_1687181939.xes,drift_1,change_info_2,change_end,36:23.6
log_20_1687181939.xes,drift_1,change_info_3,change_type,sudden
log_20_1687181939.xes,drift_1,change_info_3,change_trace_index,[2819]
log_20_1687181939.xes,drift_1,change_info_3,process_tree_before,"->( 'a', ->( ->( 'b', 'f' ), +( 'c', ->( 'd', X( *tau*, 'g' ) ), 'Random activity 1' ) ) )"
log_20_1687181939.xes,drift_1,change_info_3,process_tree_after,"->( 'a', ->( ->( *tau*, 'f' ), +( 'c', ->( 'd', X( *tau*, 'g' ) ), 'Random activity 1' ) ) )"
log_20_1687181939.xes,drift_1,change_info_3,activities_deleted,[b]
log_20_1687181939.xes,drift_1,change_info_3,activities_added,[]
log_20_1687181939.xes,drift_1,change_info_3,activities_moved,[]
log_20_1687181939.xes,drift_1,change_info_3,change_start,15:01.5
log_20_1687181939.xes,drift_1,change_info_3,change_end,15:01.5
log_21_1687181940.xes,drift_1,log_id,1,log_21_1687181940.xes
log_21_1687181940.xes,drift_1,drift_id,1,1
log_21_1687181940.xes,drift_1,process_perspective,1,control-flow
log_21_1687181940.xes,drift_1,drift_type,1,sudden
log_21_1687181940.xes,drift_1,process_trees_1,0,"->( ->( ->( *( 'a', 'd' ), 'e' ), 'c' ), +( ->( *( ->( 'b', 'j' ), 'g' ), +( X( 'h', +( 'k', 'm' ) ), 'i' ) ), ->( X( 'f', 'n' ), 'l' ) ) )"
log_21_1687181940.xes,drift_1,process_trees_2,1,"->( ->( ->( *( 'a', 'd' ), 'e' ), 'c' ), +( ->( *( ->( 'b', 'j' ), 'g' ), +( *( 'Random activity 1', X( 'h', +( 'k', 'm' ) ) ), 'i' ) ), ->( X( 'f', 'n' ), 'l' ) ) )"
log_21_1687181940.xes,drift_1,change_info_1,change_type,sudden
log_21_1687181940.xes,drift_1,change_info_1,change_trace_index,[668]
log_21_1687181940.xes,drift_1,change_info_1,process_tree_before,"->( ->( ->( *( 'a', 'd' ), 'e' ), 'c' ), +( ->( *( ->( 'b', 'j' ), 'g' ), +( X( 'h', +( 'k', 'm' ) ), 'i' ) ), ->( X( 'f', 'n' ), 'l' ) ) )"
log_21_1687181940.xes,drift_1,change_info_1,process_tree_after,"->( ->( ->( *( 'a', 'd' ), 'e' ), 'c' ), +( ->( *( ->( 'b', 'j' ), 'g' ), +( *( 'Random activity 1', X( 'h', +( 'k', 'm' ) ) ), 'i' ) ), ->( X( 'f', 'n' ), 'l' ) ) )"
log_21_1687181940.xes,drift_1,change_info_1,activities_deleted,[]
log_21_1687181940.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_21_1687181940.xes,drift_1,change_info_1,activities_moved,"[h, k, m]"
log_21_1687181940.xes,drift_1,change_info_1,change_start,24:30.0
log_21_1687181940.xes,drift_1,change_info_1,change_end,24:30.0
log_22_1687181941.xes,drift_1,log_id,1,log_22_1687181941.xes
log_22_1687181941.xes,drift_1,drift_id,1,1
log_22_1687181941.xes,drift_1,process_perspective,1,control-flow
log_22_1687181941.xes,drift_1,drift_type,1,incremental
log_22_1687181941.xes,drift_1,process_trees_1,0,"->( ->( 'a', ->( 'c', +( 'd', 'e' ) ) ), 'b' )"
log_22_1687181941.xes,drift_1,process_trees_2,1,"->( ->( 'a', ->( 'c', +( 'd', 'e' ) ), 'Random activity 1' ), 'b' )"
